City,Population,Public Transportation Rate,Median Age,Lat,Lng
Los Lunas,44479.0,1.3297009794382824,36.7,34.806166,-106.7333599
Los Nietos,32978.0,1.9520915266356809,34.6,36.2303517,-86.7253791
Louisville,299843.0,1.5969102587258228,38.375,38.2526647,-85.7584557
Loveland,85914.0,0.2846115274052466,40.75,40.3977612,-105.0749801
Lowell,92328.0,3.8131122163566022,33.13333333333333,42.6334247,-71.31617179999999
Lower Gwynedd Township,33187.0,5.9771372978231785,44.0,40.1793752,-75.2362381
Lower Merion Township,36292.0,8.484815500163274,40.5,40.0249667,-75.2829046
Lubbock,110482.0,0.3836744234290525,32.9,33.5778631,-101.8551665
Lucas,66679.0,1.3890120282530958,35.2,33.0842854,-96.5766577
Lucedale,27754.0,0.6121259230470268,37.0,30.9251869,-88.5900235
Lufkin,63644.0,0.16515319843547302,35.4,31.3345562,-94.7321127
Lumberton,39648.0,0.1854890490119141,34.3,34.6182199,-79.0086424
Lynchburg,72302.0,4.164747368376609,28.55,37.4137536,-79.14224639999999
Lynn,71388.0,13.558717859430162,32.1,42.46676300000001,-70.9494938
Lynnville,27069.0,0.3271180896303565,40.1,35.3767432,-87.0061171
Lynnwood,97889.0,10.032535796515354,35.80000000000001,47.8209301,-122.3151314
Lynwood,70650.0,6.132057416267942,28.6,33.930293,-118.2114603
Lysander,31724.0,0.6051242435946955,44.9,43.1855567,-76.3868797
MARTINS ADD,30533.0,21.017669722332933,45.4,41.8205847,-86.2483984
MENTOR ON THE,60627.0,0.8548086931836104,45.7,41.7128807,-81.3612097
MERRIONETT PK,28022.0,8.097619225315322,37.9,41.6832775,-87.7038098
MI METRO,25371.0,3.21218984865644,29.7,42.4144622,-83.2516485
MIDDLEBRG HTS,50401.0,1.303434378081722,43.4,41.3614401,-81.812912
MINETONKA MLS,25259.0,4.488264292546538,33.9,44.96542849999999,-93.2040387
MONARCH BAY,26955.0,1.6792792792792792,45.8,37.696265,-122.1870533
MONTE VISTA,62478.0,2.0727341247409083,39.7,37.5791696,-106.1480842
MONTGMRY,26862.0,2.5013345534965303,32.7,41.7288388,-88.3431887
MONTGOMRY VLG,62408.0,13.453052529224761,34.4,39.172728,-77.20360409999999
MORGANS POINT,36203.0,0.025999350016249596,32.6,29.6793945,-94.9899276
MSC,93056.0,2.255860223251216,30.75,36.0894847,-95.8529413
Mableton,40343.0,1.4932014833127318,35.7,33.8187167,-84.5824329
Macomb,82204.0,0.05798886690469265,38.55,42.7168759,-82.82097399999999
Macon,91703.0,1.1393410531724804,34.766666666666666,32.8406946,-83.6324022
Macungie,25091.0,0.7843836349050718,42.6,40.51593039999999,-75.55518579999999
Madera,49761.0,0.058163689239717487,26.9,36.9613356,-120.0607176
Madison,268579.0,5.267047111501361,34.50000000000001,43.0730517,-89.4012302
Madison Heights,30028.0,1.1385469294812496,37.7,42.4858692,-83.1052028
Madisonville,26384.0,0.0,39.4,37.32810050000001,-87.4988882
Magna,28301.0,2.0184899845916795,28.6,36.075131,-95.841753
Magnolia,34551.0,0.8352844396633551,36.0,37.2235115,-95.7063984
Mahwah,26242.0,6.45378402632366,40.6,41.0886216,-74.1435843
Malden,60293.0,30.401579134711838,35.7,42.4250964,-71.066163
Malta,31729.0,0.8109104312569112,40.7,35.937496,14.375416
Manassas,74290.0,4.929194605760385,36.55,38.7509488,-77.47526669999999
Manassas Park,32648.0,5.2145573058120585,33.6,38.7840035,-77.4697111
Manatí,43240.0,0.4942630185348632,38.5,18.433005,-66.4758583
Manchester,257014.0,1.247783187515345,37.785714285714285,53.4807593,-2.2426305
Mandeville,25396.0,0.1148576585445894,40.0,30.35825059999999,-90.06563109999999
Manhattan,1379505.0,58.24445941606818,36.575,40.7830603,-73.9712488
Manhattan Beach,35534.0,1.8250950570342208,42.1,33.8847361,-118.4109089
Manitowoc,39426.0,0.4303416809249754,44.5,44.0886059,-87.657584
Mankato,47040.0,0.9263565891472868,27.6,44.1635775,-93.99939959999999
Mansfield,64969.0,0.15365800119163348,35.7,32.5631924,-97.1416768
Manteca,77832.0,1.6109300666762305,33.6,37.7974273,-121.2160526
Maple Valley,34076.0,2.3136087334077664,38.5,47.3903403,-122.0453589
Maplewood,83428.0,6.714508397561947,32.35,39.7016669,-105.136837
Maricopa,35265.0,0.1600204826217756,33.2,33.2917968,-112.4291464
Marietta,337588.0,1.373630200918467,37.77500000000001,33.95260200000001,-84.5499327
Marion,150565.0,0.4499765421146177,40.775,42.033279,-91.5968958
Marlborough,39141.0,1.4921336158319434,40.0,42.3459271,-71.5522874
Marrero,55812.0,1.127932409829738,37.9,29.8993723,-90.1003506
Marshallton,38323.0,2.6425162912412126,42.6,39.94976,-75.68049599999999
Marshalltown,31634.0,0.2744546094299789,37.5,42.0494674,-92.90803749999999
Marshfield,51660.0,2.017376718548205,42.65,42.0917453,-70.7055871
Martinez,48891.0,5.184409052808047,42.3,38.0193657,-122.1341321
Martinsville,63188.0,0.07818930041152264,43.05,36.6915262,-79.8725386
Marvin,47234.0,0.7201440288057611,37.8,36.8867965,-94.8764568
Marysville,107601.0,2.1509581562327544,36.7,48.0517637,-122.1770818
Maryvale Village,113467.0,3.9448986123263414,25.0,33.4898258,-112.2264794
Maryville,56680.0,0.31797083829206496,41.9,38.6449452,-90.50457279999999
Mason,52052.0,0.6287267269703485,37.0,39.3600586,-84.309939
Mason City,29321.0,1.5091288823014215,42.6,43.1535728,-93.20103669999999
Maspeth,30854.0,45.161290322580655,39.6,40.7294018,-73.9065883
Massillon,45615.0,1.4196399191463358,42.3,40.7967244,-81.52150929999999
Matthews,72164.0,0.9985073722709646,40.05,35.1168131,-80.72368039999999
Maumee,26853.0,0.4659552081767624,40.7,41.5628294,-83.65382439999999
Mayagüez,86732.0,1.3491409025771626,37.4,18.2013452,-67.1451549
Mays Landing,28501.0,2.797256684904061,38.3,39.4523385,-74.7276626
McAlester,28835.0,0.3503375202939417,39.5,34.9334298,-95.76971309999999
McAllen,113615.0,0.5887536386027961,32.6,26.2034071,-98.23001239999999
McCarran,25260.0,1.7824872679480859,41.7,36.0839998,-115.1537389
McDonogh,31099.0,9.047379032258064,40.0,39.3912169,-76.7644186
McDonough,97713.0,0.9539323798688456,35.85,33.4473361,-84.1468616
McKinney,123291.0,0.4534099870739528,34.25,33.1983388,-96.6389342
McKnight,41733.0,3.16883358963605,45.0,35.941182,-94.1781029
McLean,30221.0,4.1581408944753,45.9,38.9338676,-77.1772604
McMinnville,69746.0,0.5989193814810507,37.95,45.21011619999999,-123.1987163
Meadville,28244.0,0.254841997961264,40.4,41.6414438,-80.15144839999999
Mebane,28171.0,0.1441545336600836,37.3,36.0959715,-79.2669619
Mechanicsburg,34844.0,0.2959266566090287,43.9,40.2132692,-77.0080309
Mechanicsville,64725.0,0.4856295984747042,41.1,37.6087561,-77.3733139
Medford,177081.0,5.748274169183482,37.6,42.3265152,-122.8755949
Medford Lakes,27353.0,3.5455157453811057,44.4,39.8623103,-74.80577339999999
Medina,62343.0,0.19989513697732336,40.9,24.5246542,39.5691841
Melbourne,39960.0,0.8153890324432959,44.4,-37.8136276,144.9630576
Melbourne Village,27564.0,0.22775200337410376,44.9,28.0852939,-80.6664435
Melrose,27509.0,18.851797011710858,41.4,35.7436877,-91.8493111
Melrose Park,25590.0,4.262814867007221,31.1,41.9005865,-87.8567276
Memphis,469941.0,2.076187373235692,33.31666666666667,35.1495343,-90.0489801
Menasha,25757.0,1.2213976499690786,37.3,44.2022084,-88.44649729999999
Menifee,46346.0,0.3536877145532092,32.0,33.6971468,-117.185294
Menomonee Falls,35859.0,0.3858662697756463,44.1,43.1788967,-88.1173132
Menomonie,25881.0,0.15635994058322258,28.4,44.8755183,-91.9193422
Merced,99876.0,0.907202489757042,28.766666666666666,37.3021632,-120.4829677
Mercedes,33437.0,0.0,25.6,37.7105683,-97.20934969999999
Meriden,36973.0,1.528071882332742,39.7,41.5381535,-72.80704349999999
Meridian,116535.0,0.2900310252688292,35.833333333333336,43.6121087,-116.3915131
Merrick,33791.0,16.112042135503952,43.6,40.5560227,-111.9025336
Merrillville,38690.0,1.7129215159653834,36.6,41.4828144,-87.33281389999999
Merrimack,25563.0,0.7039823314238388,42.5,42.8678693,-71.49483219999999
Mesa,453257.0,2.1735435395160443,38.87272727272728,33.4151843,-111.8314724
Mesquite,144505.0,0.7897901745243966,31.7,32.76679550000001,-96.5991593
Metairie,103816.0,1.2358986452261524,40.766666666666666,29.9840922,-90.1528519
Methuen,48159.0,1.3508489279960345,39.3,42.7262016,-71.1908924
Miami,1243754.0,5.721621847626245,39.96896551724138,25.7616798,-80.1917902
Miami Beach,74999.0,11.630549068821688,39.85,25.790654,-80.1300455
Miami Gardens,137622.0,2.7853215157425986,35.53333333333333,25.9420377,-80.2456045
Miamisburg,36569.0,0.9455988792902172,39.1,39.6428362,-84.2866083
Miccosukee,31358.0,0.23014959723820486,42.2,30.5946435,-84.041281
Mid Island,126891.0,32.94013231351405,38.4,40.6113055,-74.1412244
Mid-City,133052.0,5.995128452230637,28.45,34.0416097,-118.3286614
Middle River,40399.0,3.593295192211181,37.1,39.3342744,-76.4394056
Middle Village,35725.0,41.215764863059455,43.4,40.717372,-73.87425
Middleburg,50917.0,0.12125327383839365,36.5,38.9687211,-77.7355496
Middletown,142325.0,1.2281879710661998,39.5,41.5623209,-72.6506488
Middletown Township,27583.0,13.733162766197607,42.7,40.1733277,-74.88579890000001
Midland,163992.0,0.4871101511291777,36.14,31.9973456,-102.0779146
Midlothian,107031.0,2.128224937780181,36.9,32.475335,-97.01031809999999
Midvale,31376.0,4.843731289665908,30.9,40.6110589,-111.8999353
Milford,66536.0,3.4506905378293284,41.15000000000001,41.2306979,-73.064036
Mililani,54320.0,4.803837342497137,37.5,21.4513314,-158.0152807
Mill Creek,53837.0,6.8326876959970475,37.3,36.7402862,-95.17882159999999
Mill Valley,30605.0,8.139847000402629,45.0,37.9060368,-122.5449763
Milledgeville,44312.0,0.06331919204710948,34.3,33.0801429,-83.2320991
Millington,28450.0,0.13860578883000407,39.7,35.3414744,-89.8973084
Mills,26465.0,0.492831541218638,37.2,31.6137467,-98.5721016
Millsboro,26638.0,1.0994087213599408,47.1,38.59150229999999,-75.2913018
Millville,37452.0,1.4128210206641578,37.0,39.4020596,-75.0393438
Milpitas,69635.0,2.9534109816971714,37.2,37.4323341,-121.8995741
Milton,114541.0,2.9234849060665113,38.675,42.2495321,-71.0661653
Milwaukee,579655.0,8.137633456689834,32.85294117647058,43.0389025,-87.9064736
Mineral Wells,48112.0,0.2557122824383403,37.8,32.8084605,-98.1128223
Minneapolis,395526.0,11.13156178518383,33.62307692307692,44.977753,-93.2650108
Minot,31844.0,0.18274227628347892,34.4,48.2329668,-101.2922906
Miramar,233767.0,2.130639895435884,36.85,25.9860762,-80.30356019999999
Mishawaka,31217.0,1.9624974796693329,36.4,40.687525,-105.36556
Mission Valley,38018.0,2.2650637736402293,37.6,32.7670907,-117.1623501
Mission Viejo,132692.0,1.3048935514196136,42.63333333333333,33.5968913,-117.6581562
Missoula,31218.0,3.694925554542692,29.3,46.8721284,-113.9940314
Missouri City,36336.0,1.8678577643714835,35.8,29.6185669,-95.5377215
Mitchell,43027.0,2.6268688144872603,39.6,44.566525,-120.153341
Mobile,111728.0,0.7834165232531461,35.03333333333333,36.723521,-95.93437
Moca,39513.0,0.6188118811881188,36.9,32.9099096,-96.718502
Mocksville,26124.0,0.9632697155203456,41.9,35.8940263,-80.5614494
Modesto,223571.0,1.1384435317876906,34.34,37.6392595,-120.9970014
Moline,44731.0,1.415205228266491,39.3,41.5067003,-90.51513419999999
Moncks Corner,31991.0,1.0415913200723328,39.0,33.1960027,-80.01313739999999
Monroe,204851.0,1.7978916080195848,35.36666666666667,47.8553772,-121.970958
Monroe Township,47706.0,7.47247859446236,50.7,40.336419,-74.43304739999999
Monroeville,28486.0,3.6187825067760597,45.5,40.4211798,-79.7881024
Monrovia,42235.0,2.571795970852979,37.0,34.1442616,-118.0019482
Monsey,41619.0,10.653274280291047,20.5,41.1112069,-74.0684751
Montclair,202122.0,7.273784234070619,34.675000000000004,40.8259007,-74.2090053
Montebello,63400.0,5.399776294982065,36.1,34.0165053,-118.1137535
Monterey,33760.0,4.453935326418548,37.8,36.6002378,-121.8946761
Monterey Park,60927.0,4.083495321879081,42.95,34.0625106,-118.1228476
Montgomery,150982.0,0.41553409006719627,34.766666666666666,32.3792233,-86.3077368
Montpelier,25375.0,9.50508273354604,33.7,44.26005929999999,-72.5753869
Moon Township,41570.0,2.4118652682160517,41.0,40.51697670000001,-80.22134770000001
Mooresville,70436.0,0.6423710350703136,38.90000000000001,35.5859146,-80.8081413
Moorhead,41737.0,1.3224597751818383,29.5,46.8737648,-96.76780389999999
Moorpark,36407.0,1.7044216946199084,37.2,34.285558,-118.8820414
Moreno Valley,199143.0,1.3177141688611809,29.4,33.9424658,-117.2296717
Morgan Hill,46834.0,2.736832222326542,38.3,37.1305012,-121.6543901
Morganton,55239.0,0.16896520230158005,41.2,35.7454071,-81.6848188
Morgantown,70054.0,1.6943684109176371,29.35,39.629526,-79.95589679999999
Morovis,32484.0,0.5219887772412893,34.3,18.325785,-66.4065592
Morristown,76817.0,3.218256985965078,40.45,40.79676670000001,-74.4815438
Morrow,26417.0,1.6666666666666667,34.2,33.5831662,-84.33936829999999
Moscow,26071.0,0.3492975238686641,26.2,55.755826,37.6172999
Moses Lake,40917.0,0.9403057510313032,33.8,47.1301417,-119.2780771
Mount Airy,67622.0,0.8150579546132706,42.40000000000001,36.4993007,-80.6072858
Mount Healthy,40703.0,2.3385055573896776,38.4,39.2336687,-84.5457778
Mount Laurel Township,41813.0,2.724419931532902,43.0,39.934002,-74.89099879999999
Mount MADONNA,84587.0,1.6330215000820614,32.1,37.0121721,-121.7049481
Mount Oliver,27290.0,22.468634034281674,34.5,40.4114802,-79.98500899999999
Mount Pleasant,155242.0,0.5351396907099771,33.125,32.8323225,-79.82842579999999
Mount Prospect,55617.0,6.451154529307282,39.8,42.0664167,-87.9372908
Mount Vernon,95809.0,9.101398621997843,36.3,38.707982,-77.0861753
Mount WASHING,26622.0,2.1751953989087154,41.5,44.27058539999999,-71.3032723
Mountain Brook,65806.0,0.7599532169218054,31.6,33.5009384,-86.75221069999999
Mountain View,63238.0,5.685602467009017,35.8,37.3860517,-122.0838511
Mt. Juliet,49446.0,0.8248344236317094,39.4,36.200055,-86.5186054
Muncie,84336.0,1.8681157465101739,34.666666666666664,40.1933767,-85.3863599
Mundelein,37947.0,3.14491693657925,36.6,42.263079,-88.00396529999999
Murfreesboro,145526.0,0.7506850248527538,32.53333333333334,35.8456213,-86.39027
Murray,29955.0,0.23141005862388156,31.6,36.6103334,-88.31476099999999
Murrells Inlet,25723.0,0.0,55.8,33.5510021,-79.0414261
Murrieta,120898.0,0.1583878341840549,33.6,33.5539143,-117.2139232
Muscatine,30542.0,0.2522775052557813,38.0,41.424473,-91.0432051
Muskego,25070.0,0.35,43.8,42.905848,-88.13897790000001
Muskegon,106196.0,0.41577821718697494,37.53333333333333,43.2341813,-86.24839209999999
Muskogee,31203.0,0.2348306946443451,36.5,35.7478769,-95.3696909
Myrtle Beach,100145.0,0.13408820023837906,37.6,33.6890603,-78.8866943
NEW CARROLLTN,29383.0,18.911379729633072,33.2,38.9657249,-76.88024829999999
NEW KENSINGTN,38256.0,1.802346679569372,45.7,40.5697892,-79.7647705
NEW PHILA,25075.0,0.11979122101480275,41.5,40.4897871,-81.4456706
NEW PRT RCHY,69669.0,0.7490215791066454,46.6,28.2441768,-82.7192671
NO FORT MYERS,29379.0,0.4537205081669691,58.6,26.6672935,-81.8800861
NO HUNTINGDON,45301.0,2.2954525693417964,44.0,52.33146,-0.182552
NO POTOMAC,63855.0,9.10397840629034,38.1,39.0181651,-77.2085914
NORTH PRINCE GEORGE,31314.0,1.026127446753471,37.3,37.1593052,-77.2405153
Naguabo,26786.0,0.0,35.1,18.2116247,-65.7348841
Nampa,107773.0,0.20267042466254856,32.13333333333333,43.5788175,-116.55978
Napa,27062.0,1.4131338320864506,36.2,37.337374,-95.26689290000002
Naperville,162311.0,8.960306609997984,38.75,41.7508391,-88.1535352
Naples,87553.0,0.6663455362877329,40.2,26.1420358,-81.7948103
Naranjito,30772.0,0.522438044206296,36.4,18.3007861,-66.2448904
Nashua,56488.0,1.9158878058527458,38.65,42.7653662,-71.46756599999999
Nashville,233165.0,2.931070483430305,33.68333333333333,36.1626638,-86.7816016
Natchez,32443.0,0.2354714137703683,40.3,31.5604442,-91.40317100000001
Natick,34043.0,8.634365955622254,41.7,42.2775281,-71.3468091
Naugatuck,31919.0,0.34913040667227,38.8,41.485921,-73.0506972
Neenah,43251.0,0.21154971418283294,38.5,44.1858193,-88.462609
Neffsville,49879.0,1.0211436809226333,44.0,40.1000962,-76.3052356
New Albany,48259.0,1.2894819607314554,38.8,40.0903748,-82.7935789
New Baltimore,39681.0,0.3863987635239568,39.9,42.6811436,-82.7368616
New Bedford,43513.0,2.063106796116505,38.0,41.6362152,-70.93420499999999
New Berlin,31994.0,0.4423720707795313,46.7,42.9764027,-88.1084224
New Bern,65837.0,0.057906509399297465,41.45,35.108493,-77.04411429999999
New Britain,92743.0,3.4350741217147984,36.63333333333333,41.6612104,-72.7795419
New Brunswick,98261.0,9.532156502951011,29.7,46.5653163,-66.46191639999999
New Castle,123849.0,2.4577228368981423,40.66666666666666,39.6620397,-75.5668166
New Chicago,31378.0,0.6349206349206349,39.0,41.5583701,-87.27448059999999
New City,31090.0,6.761468517125863,44.5,41.1475954,-73.989306
New Haven,79691.0,11.033313748562898,33.25,41.308274,-72.9278835
New Iberia,42337.0,0.7429163787145819,34.7,30.0035365,-91.81872849999999
New Lenox,34611.0,6.822354831305945,37.4,41.5119761,-87.9656098
New London,27614.0,5.191026720771763,31.0,41.3556539,-72.0995209
New Milford,26814.0,2.2751064275246,42.0,41.5770433,-73.4085463
New Orleans,220882.0,6.475302090495093,36.5,29.95106579999999,-90.0715323
New Rochelle,41265.0,21.269545407476443,35.4,40.9114882,-73.7823549
New Square,60650.0,13.505642519111758,28.1,41.139466,-74.02854339999999
New Windsor,25395.0,4.2667099286177805,37.5,41.4767605,-74.02375180000001
New York,61806.0,56.43907410103363,36.2,40.7127753,-74.0059728
Newark,414105.0,17.842804544956483,33.959999999999994,40.735657,-74.1723667
Newberg,28885.0,0.8939693705576317,36.7,45.3064258,-122.9469463
Newburgh,89797.0,3.0191586732524534,37.1,41.5034271,-74.0104178
Newbury Park,44958.0,1.7307142176027464,40.4,34.1805403,-118.9070887
Newnan,87153.0,0.6396143621234973,36.95,33.3806716,-84.79965729999999
Newport Beach,35308.0,0.9527590313616514,43.7,33.6188829,-117.9298493
Newport News,138669.0,2.02156176307063,33.925,37.0870821,-76.4730122
Newton,52901.0,0.7553399477066154,43.1,38.0466779,-97.34503649999999
Niagara Falls,28605.0,0.9668508287292816,45.2,43.0962143,-79.0377388
Nicholasville,41361.0,0.1972912445344993,37.3,37.8806341,-84.5729961
Niederwald,45136.0,0.0942729201037002,30.8,30.009384,-97.72805729999999
Niles,67367.0,3.573577096742195,45.7,42.0189191,-87.80284019999999
Niskayuna,29992.0,1.004189665491787,43.1,42.8000049,-73.89144069999999
Niwot,32657.0,2.9537504858142247,42.1,40.103874,-105.1708193
Nixa,30573.0,0.2392176176739605,37.7,37.0433863,-93.294353
Noblesville,36918.0,0.13406982356411218,32.8,40.0455917,-86.0085955
Norco,27304.0,1.1826418693371483,39.3,46.60050349999999,-120.515429
Norcross,55116.0,2.164090368608799,29.4,33.9412127,-84.2135309
Norfolk,127317.0,3.581968538169672,31.925,36.8507689,-76.28587259999999
Normal,54454.0,3.241225315749076,24.0,40.5115495,-88.98035329999999
Norman,84468.0,1.2771098478043452,28.25,35.2225668,-97.4394777
North Andover,28963.0,2.764629210399945,41.2,42.69870239999999,-71.1350575
North Attleborough,27177.0,4.264998578333806,38.3,41.9695516,-71.35654389999999
North Bergen,62114.0,31.230188170229987,36.8,40.8042674,-74.012084
North Caldwell,25250.0,5.2168815943728015,44.4,40.8648215,-74.2582027
North Central,84732.0,2.40350283409636,34.95,41.772663,-88.1440142
North Charleston,58906.0,6.9343545626456615,31.95,32.8771106,-80.0130514
North Chesterfield,178716.0,2.594854450026532,37.24,37.458993,-77.468513
North Dallas,26444.0,2.7868231730405153,45.0,32.9620968,-96.78638439999999
North Highlands,33014.0,1.9533024438993367,32.0,38.6857362,-121.3721745
North Hills,61976.0,8.640196007782661,33.3,35.8395428,-78.6422671
North Hollywood,160190.0,5.6260015590748225,36.5,34.187044,-118.3812562
North Las Vegas,188800.0,3.7469520677044743,30.375,36.1988592,-115.1175013
North Little Rock,30921.0,0.4549926217412691,38.2,34.769536,-92.2670941
North Massapequa,55900.0,13.70826651115323,42.9,40.70093370000001,-73.4620685
North Miami,28651.0,7.709884901828031,34.6,25.8900949,-80.1867138
North Miami Beach,128663.0,9.290742756144724,36.46666666666667,25.9331488,-80.1625463
North Mountain Village,44241.0,3.8685503063446247,35.0,33.5844729,-112.1191757
North Olmsted,32668.0,3.113310003620128,45.0,41.4156025,-81.9234726
North Omaha,35482.0,2.892199824715162,34.9,41.2851712,-96.0021764
North Philadelphia,113446.0,42.87770574356534,31.9,40.0145387,-75.1311264
North Plainfield,45781.0,8.09262845605505,34.0,40.6301025,-74.4273743
North Platte,29813.0,0.3542330853701736,38.2,41.1402759,-100.7601454
North Providence,67286.0,5.403954439346559,34.7,41.8535518,-71.46766389999999
North Ridgeville,94412.0,0.7667334496174137,39.75,41.3894905,-82.01903209999999
North River,31233.0,2.4160617059891107,30.6,43.1539855,-123.3787881
North Royalton,30335.0,0.6769037919147602,44.1,41.3136644,-81.7245739
North Saint Paul,32153.0,3.2741323210412148,38.4,45.0124657,-92.9918828
North San Jose,29660.0,1.6348055372445616,36.8,37.3896512,-121.9302449
North Tonawanda,44800.0,0.7183777393834683,42.6,43.038668,-78.8642033
North Wales,29171.0,5.009002057613169,40.1,53.0711149,-3.8080783
Northbrook,40211.0,10.21082621082621,47.6,42.1275267,-87.82895479999999
Northeast Philadelphia,122283.0,11.633207324457985,38.36666666666667,40.051237,-75.06610669999999
Northeast Portland,30597.0,12.900613213004744,38.8,45.5675953,-122.6178836
Northeast Side,60072.0,1.7798993404223382,34.1,29.50454479999999,-98.3307468
Northeast Washington,56646.0,35.864334782464404,34.3,38.9097608,-76.9758274
Northridge,29178.0,4.404752894876259,35.4,34.2381251,-118.530123
Northside,93881.0,4.694234857755714,35.43333333333333,39.0852546,-95.6636888
Northside / Northline,34859.0,3.230597846268102,26.4,29.8594534,-95.3846774
Northwest,32797.0,9.334398296059637,34.5,36.3711857,-94.1934606
Northwest Houston,47430.0,2.8486882784206338,30.5,29.8221298,-95.5722297
Northwest Philadelphia,29012.0,27.32510288065844,42.7,40.04903410000001,-75.1931175
Northwest Washington,139176.0,41.49048979062749,33.425,38.9380912,-77.04493269999999
Northwood,27713.0,2.098054136319165,31.7,36.1603097,-96.08648579999999
Norton,40993.0,0.7704242683644534,40.7,39.0482969,-95.7043187
Norwalk,162847.0,8.553839077324863,37.8,33.9022367,-118.081733
Norwich,37351.0,3.686174063143828,36.7,41.5242649,-72.07591049999999
Norwood,28844.0,10.266693402847405,40.6,42.19439089999999,-71.19896949999999
Nottingham,37640.0,1.578636766007672,38.5,52.95478319999999,-1.1581086
Novato,25969.0,3.9700255102040822,43.1,38.1074198,-122.5697032
Nowthen,36989.0,1.5028723840787854,37.4,45.3324984,-93.44670149999999
Nutley,28509.0,11.12522942256106,42.7,40.8223168,-74.15987249999999
O'Fallon,164578.0,0.1588761989138995,36.86666666666667,38.8106075,-90.69984769999999
OLD RVR-WNFRE,68874.0,0.37016536359233376,34.75,29.8682764,-94.83270069999999
OSBORNVILLE,31648.0,2.2374877330716387,43.6,40.0446191,-74.1228471
Oak Creek,34823.0,0.4402652462224155,37.0,42.8858503,-87.8631362
Oak Forest,28191.0,7.541075691616347,39.6,41.6028116,-87.74393839999999
Oak Glen,54056.0,0.8840593056450871,37.6,34.0494574,-116.9478045
Oak Grove,46812.0,2.7566657080645824,38.2,39.0050073,-94.12939089999999
Oak Harbor,37706.0,1.6365103146248705,33.6,48.28829469999999,-122.6484205
Oak Lawn,57012.0,7.133628283935633,42.0,41.719978,-87.7479528
Oak Park,61759.0,13.129624497542881,38.45,41.8850317,-87.7845025
Oak Park Heights,35273.0,0.9345255263916932,44.0,45.0313559,-92.79298419999999
Oak Point,42162.0,0.3354399611084103,31.9,37.1465775,-94.3131599
Oak Ridge,29768.0,0.1683759375478341,42.2,36.0103561,-84.26964490000002
Oakbrook Terrace,28898.0,4.042407660738713,36.6,41.8500302,-87.96450770000001
Oakland,221057.0,17.542780642450243,33.45,37.8043514,-122.2711639
Oakland Park,131145.0,7.386061749307567,37.766666666666666,26.1723065,-80.1319893
Oaklandon,58836.0,1.553007423675747,34.45,39.8727638,-85.9563198
Oakley,38481.0,3.6417206835592215,34.4,36.0631128,-95.8808055
Oakwood,63547.0,23.08361287116412,35.8,36.3975328,-94.2163937
Obetz,47943.0,2.2480909916163827,36.9,39.87883300000001,-82.9506103
Ocala,27063.0,0.12175324675324675,39.5,29.1871986,-82.14009229999999
Ocean Ridge,33592.0,4.109101267625694,41.3,26.5270157,-80.0483747
Ocean Springs,37760.0,0.1382377689626157,36.7,30.4113097,-88.8278057
Ocean Township,38611.0,5.492859817082954,39.0,40.2479729,-74.029843
Oceanside,225954.0,4.964569156931776,35.02,33.1958696,-117.3794834
Ocoee,40547.0,1.2483812483812484,35.7,28.5691677,-81.5439619
Oconomowoc,34185.0,0.4350774098768223,41.2,43.1116731,-88.4992659
Odenton,32004.0,7.739374896642962,33.8,39.0839981,-76.7002462
Odessa,109579.0,0.735470587784843,30.53333333333333,31.8456816,-102.3676431
Oklahoma City,245272.0,0.2582070552597977,34.642857142857146,35.4675602,-97.5164276
Olathe,58890.0,0.3498882301487025,33.9,38.8813958,-94.81912849999999
Old Bridge,40466.0,10.213832907559844,40.6,40.4128551,-74.307282
Oliver,30399.0,1.7816014090231675,37.5,37.7367754,-97.28180909999999
Olney,25999.0,8.316023207506625,41.3,39.1531627,-77.066923
Olympia,30299.0,2.2847610067454847,40.0,47.0378741,-122.9006951
Omaha,166037.0,0.7051545497896393,33.31666666666667,41.2565369,-95.9345034
Ontario,113970.0,1.63761437865728,30.65,51.253775,-85.323214
Ontarioville,42426.0,4.656209032141404,38.3,41.9875278,-88.1500733
Opelousas,38195.0,0.1446516939474686,35.1,30.5335302,-92.081509
Orange,136982.0,2.085077151654026,36.25,33.7879139,-117.8531007
Orange Park,104114.0,0.272722784169054,38.3,30.1660736,-81.706484
Orangeburg,28700.0,0.4352557127312296,35.7,33.4918203,-80.8556476
Orangevale,31814.0,1.9954062589721504,41.1,38.6785145,-121.2257818
Orchard Park,30329.0,0.6446520194711223,45.4,42.76755929999999,-78.7439189
Oregon City,52182.0,2.8119730185497467,40.3,45.3364465,-122.6050422
Orem,69891.0,2.245533961234956,25.6,40.2968979,-111.6946475
Orland Hills,65363.0,7.939107452885323,38.45,41.5853107,-87.8431078
Orland Park,66355.0,6.864885026441313,44.95,41.6303103,-87.85394250000002
Orlando,425297.0,4.1801226309310815,34.39,28.5383355,-81.3792365
Ormond Beach,47619.0,1.0121112185136751,51.4,29.2858129,-81.0558894
Oro Valley,56086.0,0.8134705353268248,43.90000000000001,32.3909071,-110.966488
Oroville,30916.0,0.1887729756582216,42.6,39.5137752,-121.556359
Oshkosh,39490.0,2.3385055573896776,29.7,36.060014,-95.88098
Osseo,68252.0,3.790748625942432,38.45,45.1194091,-93.4024532
Ossining,31453.0,13.799657859722489,38.4,41.1628731,-73.8615246
